Date,Consommation,tmin,tmax,weekend,jour_ferie,saison,Type de jour TEMPO,Year,Month,Day,Weekday,BLANC,BLEU,ROUGE,saison_Hiver,saison_Printemps,saison_Été,Type de jour TEMPO_BLEU,Type de jour TEMPO_ROUGE
2021-07-14,40528.395833333336,14.364734299516908,20.85314009661836,0,1,Été,BLEU,2021,7,14,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-07-15,45024.1875,15.280193236714975,22.372463768115946,0,0,Été,BLEU,2021,7,15,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-07-16,44898.645833333336,15.389371980676328,22.9584541062802,0,0,Été,BLEU,2021,7,16,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-07-17,40629.9375,15.014009661835749,25.234782608695653,1,0,Été,BLEU,2021,7,17,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-07-18,38913.85416666666,16.585024154589373,28.196135265700484,1,0,Été,BLEU,2021,7,18,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-07-19,45909.10416666666,17.532850241545894,28.93864734299517,0,0,Été,BLEU,2021,7,19,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-07-20,47253.375,17.442995169082124,28.797584541062804,0,0,Été,BLEU,2021,7,20,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-07-21,47524.72916666666,17.38502415458937,28.722705314009666,0,0,Été,BLEU,2021,7,21,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-07-22,47737.04166666666,17.18647342995169,28.970048309178743,0,0,Été,BLEU,2021,7,22,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-07-23,47058.47916666666,16.76086956521739,28.4096618357488,0,0,Été,BLEU,2021,7,23,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-07-24,41434.22916666666,17.259420289855072,25.418840579710142,1,0,Été,BLEU,2021,7,24,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-07-25,38908.54166666666,16.308212560386476,24.60193236714976,1,0,Été,BLEU,2021,7,25,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-07-26,44642.333333333336,16.268115942028984,24.63671497584541,0,0,Été,BLEU,2021,7,26,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-07-27,45797.3125,15.671497584541063,23.917874396135264,0,0,Été,BLEU,2021,7,27,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-07-28,45408.020833333336,15.838647342995168,23.794685990338163,0,0,Été,BLEU,2021,7,28,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-07-29,45218.41666666666,15.18792270531401,24.85024154589372,0,0,Été,BLEU,2021,7,29,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-07-30,44305.020833333336,15.603381642512078,24.08985507246377,0,0,Été,BLEU,2021,7,30,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-07-31,39783.333333333336,14.480193236714976,22.576811594202898,1,0,Été,BLEU,2021,7,31,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-08-01,37162.645833333336,13.792270531400966,22.00531400966184,1,0,Été,BLEU,2021,8,1,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-08-02,41344.6875,13.634299516908213,22.745410628019325,0,0,Été,BLEU,2021,8,2,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-08-03,42247.520833333336,13.309661835748791,21.34202898550725,0,0,Été,BLEU,2021,8,3,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-08-04,42103.833333333336,14.267149758454106,21.113526570048307,0,0,Été,BLEU,2021,8,4,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-08-05,41558.645833333336,15.168115942028988,23.288405797101447,0,0,Été,BLEU,2021,8,5,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-08-06,41005.1875,16.378743961352658,23.058454106280195,0,0,Été,BLEU,2021,8,6,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-08-07,37807.645833333336,14.404830917874396,21.88792270531401,1,0,Été,BLEU,2021,8,7,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-08-08,35991.4375,13.53623188405797,22.50144927536232,1,0,Été,BLEU,2021,8,8,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-08-09,40105.16666666666,13.622222222222224,24.28454106280193,0,0,Été,BLEU,2021,8,9,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-08-10,41362.875,14.943961352657006,25.967149758454102,0,0,Été,BLEU,2021,8,10,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-08-11,42211.25,15.466183574879228,27.558937198067632,0,0,Été,BLEU,2021,8,11,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-08-12,42819.47916666666,16.54685990338164,28.943478260869565,0,0,Été,BLEU,2021,8,12,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-08-13,43011.35416666666,17.54685990338164,28.24830917874396,0,0,Été,BLEU,2021,8,13,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-08-14,40570.583333333336,17.32463768115942,29.967632850241547,1,0,Été,BLEU,2021,8,14,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
