time,tmin,tmax
2022-03-28,5.918357487922705,19.60096618357488
2022-03-29,7.548309178743962,16.551207729468597
2022-03-30,7.333333333333333,13.270048309178744
2022-03-31,5.157487922705314,11.60048309178744
2022-04-01,2.245410628019324,7.389371980676328
2022-04-02,1.5439613526570048,7.019323671497585
2022-04-03,0.3536231884057971,7.989855072463769
2022-04-04,0.05458937198067634,10.97536231884058
2022-04-05,4.7256038647343,13.652173913043478
2022-04-06,6.882608695652174,13.280676328502414
2022-04-07,8.089855072463768,14.75072463768116
2022-04-08,7.535265700483092,15.032850241545894
2022-04-09,4.843478260869565,12.774879227053141
2022-04-10,1.668599033816425,15.10096618357488
2022-04-11,5.875845410628019,18.265700483091788
2022-04-12,9.393719806763285,18.205314009661837
2022-04-13,9.256038647342995,17.932367149758456
2022-04-14,8.559420289855073,20.43188405797101
2022-04-15,9.122222222222222,21.024637681159422
2022-04-16,9.471980676328503,20.590821256038648
2022-04-17,7.467632850241546,19.610628019323673
2022-04-18,6.99903381642512,17.922222222222224
2022-04-19,6.882608695652174,17.129951690821258
2022-04-20,7.853623188405797,16.48695652173913
2022-04-21,8.299033816425121,17.267632850241547
2022-04-22,8.371014492753623,18.40096618357488
2022-04-23,9.142512077294686,16.576811594202898
2022-04-24,9.103864734299517,15.857971014492753
2022-04-25,8.485024154589372,16.487439613526572
2022-04-26,7.051207729468598,17.756038647342994
2022-04-27,7.253140096618358,18.460386473429953
2022-04-28,8.929951690821255,19.7743961352657
2022-04-29,9.408212560386474,19.458454106280193
2022-04-30,8.808212560386472,17.91400966183575
2022-05-01,7.397101449275363,18.251690821256037
